original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name,true_category_name
1364,1292718373,2582,0.69095105,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
1365,1324190985,1281,0.30918932,1302,Jeux enfant,Jeux et accessoires de plein air
1366,1165616011,2583,0.43816873,2583,Piscine et accessoires,Piscine et accessoires
1367,1190250869,2582,0.4269036,2583,Mobilier et accessoires de jardin,Piscine et accessoires
1368,1239450797,206,0.9936971,1560,Décoration,Catégorie 1560
1369,1257716242,192,0.645673,2522,Linge de maison,Fournitures papeterie
1370,1007611754,1302,0.91765386,2280,Jeux et accessoires de plein air,Catégorie 2280
1371,1307337518,192,0.44591713,2522,Linge de maison,Fournitures papeterie
1372,1306839046,206,0.62165976,1560,Décoration,Catégorie 1560
1373,891734102,4,0.17904276,40,Jeux consoles neuf,Catégorie 40
1374,1306772476,1,0.6934162,10,Livres occasion,Catégorie 10
1375,1062486156,114,0.994121,1160,Objets pop culture,Catégorie 1160
1376,937722509,1302,0.9840406,2280,Jeux et accessoires de plein air,Catégorie 2280
1377,1311427468,132,0.9228492,1300,Puériculture,Catégorie 1300
1378,1277796045,1281,0.7687418,2060,Jeux enfant,Catégorie 2060
1379,1284890306,1281,0.20144172,1280,Jeux enfant,Catégorie 1280
1380,1251713806,1,0.7315848,10,Livres occasion,Catégorie 10
1381,1135127256,2585,0.9836193,2585,Outillage de jardin,Outillage de jardin
1382,1278823332,192,0.4768325,2583,Linge de maison,Piscine et accessoires
1383,1263874870,222,0.94783187,1920,Animalerie,Catégorie 1920
1384,1280178823,2583,0.5497714,2583,Piscine et accessoires,Piscine et accessoires
1385,1128653324,2705,0.86129934,2705,Livres neufs,Livres neufs
1386,947189786,2583,0.7633032,2583,Piscine et accessoires,Piscine et accessoires
1387,1308941065,206,0.55659956,2522,Décoration,Fournitures papeterie
1388,1258317515,2462,0.22704992,2522,Console et Jeux vidéos occasion,Fournitures papeterie
1389,1242874458,1302,0.49262467,2705,Jeux et accessoires de plein air,Livres neufs
1390,1249533891,2583,0.913619,2583,Piscine et accessoires,Piscine et accessoires
1391,1324067977,192,0.46661592,1302,Linge de maison,Jeux et accessoires de plein air
1392,1317016414,6,0.12382039,2060,Consoles de jeux,Catégorie 2060
1393,1026967015,1302,0.992451,2280,Jeux et accessoires de plein air,Catégorie 2280
1394,1036160990,2585,0.9600998,2585,Outillage de jardin,Outillage de jardin
1395,1255202301,116,0.80373245,1180,Cartes de jeux,Catégorie 1180
1396,977175288,2585,0.29377377,2522,Outillage de jardin,Fournitures papeterie
1397,1040567310,4,0.29060626,1281,Jeux consoles neuf,Jeux enfant
1398,1317820308,1281,0.3288484,2060,Jeux enfant,Catégorie 2060
1399,1007766340,1302,0.82455784,2280,Jeux et accessoires de plein air,Catégorie 2280
1400,1308942454,2522,0.33502218,2522,Fournitures papeterie,Fournitures papeterie
1401,1055361842,114,0.9829827,1160,Objets pop culture,Catégorie 1160
1402,1303626660,2522,0.92919,2522,Fournitures papeterie,Fournitures papeterie
1403,1252602485,5,0.33665097,1300,Accessoires gaming,Catégorie 1300
1404,1261233200,206,0.99200577,1560,Décoration,Catégorie 1560
1405,1007481416,206,0.12750286,40,Décoration,Catégorie 40
1406,1047916152,2583,0.1338059,2585,Piscine et accessoires,Outillage de jardin
1407,1310652712,118,0.20095558,1280,Jeux de rôle et figurines,Catégorie 1280
1408,1246138038,2582,0.31939566,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
1409,1236001603,222,0.95659703,1920,Animalerie,Catégorie 1920
1410,1289493099,1281,0.7292932,1320,Jeux enfant,Catégorie 1320
1411,1302561095,2583,0.41560188,2060,Piscine et accessoires,Catégorie 2060
1412,1211115908,2705,0.748085,2705,Livres neufs,Livres neufs
1413,1284841641,2582,0.8131339,10,Mobilier et accessoires de jardin,Catégorie 10
1414,879193109,1302,0.8669207,2280,Jeux et accessoires de plein air,Catégorie 2280
1415,1174591514,2583,0.6910493,2583,Piscine et accessoires,Piscine et accessoires
1416,1136402171,222,0.8508068,1920,Animalerie,Catégorie 1920
1417,1131999890,4,0.27489248,40,Jeux consoles neuf,Catégorie 40
1418,1176888039,206,0.9209649,1560,Décoration,Catégorie 1560
1419,1309984020,2585,0.33851007,1300,Outillage de jardin,Catégorie 1300
1420,1244991985,192,0.90135634,1302,Linge de maison,Jeux et accessoires de plein air
1421,1062986497,5,0.51875657,50,Accessoires gaming,Catégorie 50
1422,1235509081,222,0.9888761,1920,Animalerie,Catégorie 1920
1423,1134559448,194,0.63539886,1320,Épicerie,Catégorie 1320
1424,1262300452,206,0.9450136,1560,Décoration,Catégorie 1560
1425,1309184888,128,0.6653077,1320,Jouets enfant,Catégorie 1320
1426,1140169947,116,0.6201753,1281,Cartes de jeux,Jeux enfant
1427,1151339565,2403,0.55807406,10,Lots livres et magazines,Catégorie 10
1428,1009252991,1302,0.9889633,2280,Jeux et accessoires de plein air,Catégorie 2280
1429,863983525,1302,0.49271068,2280,Jeux et accessoires de plein air,Catégorie 2280
1430,1095675407,114,0.30802605,1160,Objets pop culture,Catégorie 1160
1431,1289803526,132,0.5463712,1300,Puériculture,Catégorie 1300
1432,1086974659,128,0.3183002,1320,Jouets enfant,Catégorie 1320
1433,941119629,2403,0.83729064,2403,Lots livres et magazines,Lots livres et magazines
1434,1127692895,2462,0.6245132,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
1435,1289104602,2585,0.29664487,1280,Outillage de jardin,Catégorie 1280
1436,1146742411,1302,0.7269521,10,Jeux et accessoires de plein air,Catégorie 10
1437,1316215118,2585,0.4524593,2582,Outillage de jardin,Mobilier et accessoires de jardin
1438,1269406795,2705,0.1703457,2220,Livres neufs,Catégorie 2220
1439,1145900690,13,0.91758674,1140,Modélisme,Catégorie 1140
1440,855838549,114,0.99523693,1160,Objets pop culture,Catégorie 1160
1441,1119146777,128,0.3762723,2403,Jouets enfant,Lots livres et magazines
1442,1243996631,2582,0.6913776,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
1443,1311479139,206,0.47399625,2060,Décoration,Catégorie 2060
1444,1121314496,118,0.7198842,1320,Jeux de rôle et figurines,Catégorie 1320
1445,1165428796,2705,0.8903422,2705,Livres neufs,Livres neufs
1446,1287037647,1281,0.64001524,10,Jeux enfant,Catégorie 10
1447,1065997226,2583,0.81635255,2583,Piscine et accessoires,Piscine et accessoires
1448,1005827465,2585,0.5451779,1300,Outillage de jardin,Catégorie 1300
1449,1260367184,192,0.8951841,1302,Linge de maison,Jeux et accessoires de plein air
1450,1119424822,2522,0.46565387,1140,Fournitures papeterie,Catégorie 1140
1451,1242869986,2705,0.35355335,2705,Livres neufs,Livres neufs
1452,1154987598,2583,0.9169045,2583,Piscine et accessoires,Piscine et accessoires
1453,1248836049,2522,0.7517187,2522,Fournitures papeterie,Fournitures papeterie
1454,1026910442,1302,0.653719,2280,Jeux et accessoires de plein air,Catégorie 2280
1455,1066904474,13,0.25098643,1140,Modélisme,Catégorie 1140
1456,961548130,2705,0.45217136,1281,Livres neufs,Jeux enfant
1457,1275983425,192,0.98862666,1302,Linge de maison,Jeux et accessoires de plein air
1458,1026969929,1302,0.97450745,2280,Jeux et accessoires de plein air,Catégorie 2280
1459,1039137321,118,0.80865085,1280,Jeux de rôle et figurines,Catégorie 1280
1460,149204130,2522,0.14288259,50,Fournitures papeterie,Catégorie 50
1461,1191062101,132,0.4080633,50,Puériculture,Catégorie 50
1462,1149851007,228,0.25762463,1940,Journaux et revues occasion,Catégorie 1940
1463,1308438935,1281,0.77240586,2060,Jeux enfant,Catégorie 2060
1464,902033666,1,0.40397787,10,Livres occasion,Catégorie 10
1465,1125531084,2403,0.8711229,2403,Lots livres et magazines,Lots livres et magazines
1466,1241253133,2462,0.09236912,1320,Console et Jeux vidéos occasion,Catégorie 1320
1467,1282283026,228,0.9095727,1940,Journaux et revues occasion,Catégorie 1940
1468,1275974868,118,0.32993644,1302,Jeux de rôle et figurines,Jeux et accessoires de plein air
1469,1021573303,2403,0.7277903,2403,Lots livres et magazines,Lots livres et magazines
1470,884194811,132,0.3666026,1300,Puériculture,Catégorie 1300
1471,1192175606,2583,0.8298947,2583,Piscine et accessoires,Piscine et accessoires
1472,1158120615,2585,0.3991306,2583,Outillage de jardin,Piscine et accessoires
1473,1141332655,2585,0.5477045,2522,Outillage de jardin,Fournitures papeterie
1474,1261173180,2583,0.7890158,2583,Piscine et accessoires,Piscine et accessoires
1475,1154957443,228,0.90096354,1940,Journaux et revues occasion,Catégorie 1940
1476,1320452348,194,0.45184416,1560,Épicerie,Catégorie 1560
1477,1251656484,128,0.16521886,1280,Jouets enfant,Catégorie 1280
1478,1139059177,2462,0.35937768,1160,Console et Jeux vidéos occasion,Catégorie 1160
1479,1261389544,156,0.9871092,1301,Mobilier,Lingerie enfant et jeu de bar
1480,977871005,1,0.4005324,2705,Livres occasion,Livres neufs
1481,1319142970,118,0.8832581,1280,Jeux de rôle et figurines,Catégorie 1280
1482,1267122692,192,0.15433243,1280,Linge de maison,Catégorie 1280
1483,1248391615,2583,0.966361,2583,Piscine et accessoires,Piscine et accessoires
1484,1138613754,194,0.98220575,1320,Épicerie,Catégorie 1320
1485,1323264821,194,0.55212206,1280,Épicerie,Catégorie 1280
1486,862579131,4,0.20395096,2522,Jeux consoles neuf,Fournitures papeterie
1487,1275774942,222,0.5106206,2060,Animalerie,Catégorie 2060
1488,1255757950,2583,0.7571619,2583,Piscine et accessoires,Piscine et accessoires
1489,915767809,13,0.20205772,1140,Modélisme,Catégorie 1140
1490,1279306772,128,0.73560846,1920,Jouets enfant,Catégorie 1920
1491,1250948868,118,0.817792,1280,Jeux de rôle et figurines,Catégorie 1280
1492,1275619124,194,0.13815579,1281,Épicerie,Jeux enfant
1493,1188546982,2585,0.30013433,1140,Outillage de jardin,Catégorie 1140
1494,1072804531,13,0.9808224,1280,Modélisme,Catégorie 1280
1495,1231760204,118,0.94703907,1320,Jeux de rôle et figurines,Catégorie 1320
1496,1251501933,2583,0.9808616,2583,Piscine et accessoires,Piscine et accessoires
1497,1007746484,1302,0.4112294,2280,Jeux et accessoires de plein air,Catégorie 2280
1498,894957247,1,0.27698076,10,Livres occasion,Catégorie 10
1499,1252116904,132,0.4334096,2060,Puériculture,Catégorie 2060
1500,1264017077,13,0.77822334,1140,Modélisme,Catégorie 1140
1501,1158308645,2462,0.8800791,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
1502,1262548939,132,0.6378547,1280,Puériculture,Catégorie 1280
1503,1292451741,128,0.6384591,1320,Jouets enfant,Catégorie 1320
1504,1009123232,2403,0.8658726,2403,Lots livres et magazines,Lots livres et magazines
1505,1249535577,2583,0.95803875,2583,Piscine et accessoires,Piscine et accessoires
1506,910540521,2403,0.7582165,2403,Lots livres et magazines,Lots livres et magazines
1507,845997914,2403,0.3543465,2280,Lots livres et magazines,Catégorie 2280
1508,1307776100,132,0.77656955,1300,Puériculture,Catégorie 1300
1509,1311151196,1,0.97304714,10,Livres occasion,Catégorie 10
1510,1177155167,5,0.887996,50,Accessoires gaming,Catégorie 50
1511,1007289586,1,0.46492916,2403,Livres occasion,Lots livres et magazines
1512,956395224,2522,0.98518175,2522,Fournitures papeterie,Fournitures papeterie
1513,1265109920,2403,0.27514666,2403,Lots livres et magazines,Lots livres et magazines
1514,1027324561,1302,0.9434814,2280,Jeux et accessoires de plein air,Catégorie 2280
1515,1306502450,1,0.923242,10,Livres occasion,Catégorie 10
1516,1117561579,2705,0.98433834,2705,Livres neufs,Livres neufs
1517,1174587327,2583,0.76971406,2583,Piscine et accessoires,Piscine et accessoires
1518,1279675728,1301,0.34985077,2220,Lingerie enfant et jeu de bar,Catégorie 2220
1519,1261429901,156,0.9647322,1301,Mobilier,Lingerie enfant et jeu de bar
1520,1116748262,2705,0.84340465,2705,Livres neufs,Livres neufs
1521,1321745536,2583,0.4313382,2582,Piscine et accessoires,Mobilier et accessoires de jardin
1522,1077981218,1302,0.8749996,2280,Jeux et accessoires de plein air,Catégorie 2280
1523,1267251696,206,0.9891977,1560,Décoration,Catégorie 1560
1524,1027069904,2905,0.43480244,2280,Jeux PC en téléchargement,Catégorie 2280
1525,1089837359,116,0.93174,1180,Cartes de jeux,Catégorie 1180
1526,1295960164,2583,0.6102455,2583,Piscine et accessoires,Piscine et accessoires
1527,960209027,118,0.895703,1280,Jeux de rôle et figurines,Catégorie 1280
1528,1118640498,118,0.43241808,1320,Jeux de rôle et figurines,Catégorie 1320
1529,1192476609,2582,0.1898953,1320,Mobilier et accessoires de jardin,Catégorie 1320
1530,1253354940,1,0.892211,10,Livres occasion,Catégorie 10
1531,1273935298,132,0.49990165,1280,Puériculture,Catégorie 1280
1532,1288982722,1281,0.94763726,2060,Jeux enfant,Catégorie 2060
1533,978000826,2705,0.78790706,2705,Livres neufs,Livres neufs
1534,1238950726,114,0.9644824,1160,Objets pop culture,Catégorie 1160
1535,1259587503,2403,0.6982717,2522,Lots livres et magazines,Fournitures papeterie
1536,1129928889,2582,0.5263241,2583,Mobilier et accessoires de jardin,Piscine et accessoires
1537,1316503409,118,0.2876891,1560,Jeux de rôle et figurines,Catégorie 1560
1538,1304113186,206,0.611156,1560,Décoration,Catégorie 1560
1539,1199539637,2705,0.9457001,2705,Livres neufs,Livres neufs
1540,1301905390,2585,0.2496921,2060,Outillage de jardin,Catégorie 2060
1541,1144456580,13,0.120565,1320,Modélisme,Catégorie 1320
1542,876187318,2403,0.61795205,10,Lots livres et magazines,Catégorie 10
1543,855749597,2705,0.627532,2280,Livres neufs,Catégorie 2280
1544,1179892785,222,0.91776794,1920,Animalerie,Catégorie 1920
1545,1030864231,2403,0.69401526,2403,Lots livres et magazines,Lots livres et magazines
1546,1316413117,114,0.35379457,2462,Objets pop culture,Console et Jeux vidéos occasion
1547,899916392,4,0.19597124,1281,Jeux consoles neuf,Jeux enfant
1548,1012072086,2403,0.4252071,2705,Lots livres et magazines,Livres neufs
1549,1275564141,1281,0.5768528,1281,Jeux enfant,Jeux enfant
1550,1321673450,2582,0.6160146,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
1551,1236944637,2905,0.95601773,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
1552,1044836581,1,0.79336333,10,Livres occasion,Catégorie 10
1553,1069587135,2705,0.78263414,2705,Livres neufs,Livres neufs
1554,922216635,194,0.53964865,1320,Épicerie,Catégorie 1320
1555,1194529510,192,0.20574147,2060,Linge de maison,Catégorie 2060
1556,1195295165,222,0.9809264,1920,Animalerie,Catégorie 1920
1557,1020010711,1302,0.5156669,2280,Jeux et accessoires de plein air,Catégorie 2280
1558,1079246598,1,0.50158286,2280,Livres occasion,Catégorie 2280
1559,1063652238,13,0.4118549,1140,Modélisme,Catégorie 1140
1560,973033436,13,0.720566,1140,Modélisme,Catégorie 1140
1561,1205809892,1302,0.273306,2462,Jeux et accessoires de plein air,Console et Jeux vidéos occasion
1562,1295960224,2583,0.37473956,2583,Piscine et accessoires,Piscine et accessoires
1563,1294188136,1281,0.23176321,1300,Jeux enfant,Catégorie 1300
1564,1237260892,132,0.5218318,1300,Puériculture,Catégorie 1300
1565,1316205445,6,0.3854046,60,Consoles de jeux,Catégorie 60
1566,1308951243,114,0.95935446,1160,Objets pop culture,Catégorie 1160
1567,1263007631,118,0.3353267,1320,Jeux de rôle et figurines,Catégorie 1320
1568,1026955441,1302,0.96813935,2280,Jeux et accessoires de plein air,Catégorie 2280
1569,1275253659,222,0.85063624,1920,Animalerie,Catégorie 1920
1570,1027177671,1302,0.97536623,2280,Jeux et accessoires de plein air,Catégorie 2280
1571,1007884012,4,0.9379886,40,Jeux consoles neuf,Catégorie 40
1572,1019329497,192,0.62663585,1302,Linge de maison,Jeux et accessoires de plein air
1573,971110189,2403,0.1978517,1320,Lots livres et magazines,Catégorie 1320
1574,1293174783,2585,0.9764105,2585,Outillage de jardin,Outillage de jardin
1575,1128737215,2705,0.9015475,2705,Livres neufs,Livres neufs
1576,849139764,114,0.7443169,1160,Objets pop culture,Catégorie 1160
1577,1082759583,206,0.930724,1560,Décoration,Catégorie 1560
1578,1212558272,194,0.7674524,1320,Épicerie,Catégorie 1320
1579,959535599,114,0.96530414,1160,Objets pop culture,Catégorie 1160
1580,1075711480,2522,0.41536936,2583,Fournitures papeterie,Piscine et accessoires
1581,1260222217,222,0.9906906,1920,Animalerie,Catégorie 1920
1582,1225886320,194,0.30277666,2583,Épicerie,Piscine et accessoires
1583,1105824605,2705,0.96552527,2705,Livres neufs,Livres neufs
1584,1198670297,2705,0.96213454,2705,Livres neufs,Livres neufs
1585,1257231547,2522,0.3664409,2582,Fournitures papeterie,Mobilier et accessoires de jardin
1586,971431558,2522,0.7792404,2522,Fournitures papeterie,Fournitures papeterie
1587,1316186195,6,0.97991085,60,Consoles de jeux,Catégorie 60
1588,934573042,114,0.97987217,1160,Objets pop culture,Catégorie 1160
1589,1313179262,1301,0.63348573,1280,Lingerie enfant et jeu de bar,Catégorie 1280
1590,1217071569,2905,0.99144465,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
1591,1205835030,2582,0.16034676,2583,Mobilier et accessoires de jardin,Piscine et accessoires
1592,1094709305,1,0.13029155,10,Livres occasion,Catégorie 10
1593,1167959850,2585,0.2033376,2583,Outillage de jardin,Piscine et accessoires
1594,874730118,4,0.7170764,40,Jeux consoles neuf,Catégorie 40
1595,1308736917,1281,0.47672275,1560,Jeux enfant,Catégorie 1560
1596,1027607303,2462,0.9935464,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
1597,1186895148,13,0.7085674,2060,Modélisme,Catégorie 2060
1598,848496642,2462,0.852708,1280,Console et Jeux vidéos occasion,Catégorie 1280
1599,1229202484,1302,0.65602756,2280,Jeux et accessoires de plein air,Catégorie 2280
1600,1190251661,2583,0.9338077,2583,Piscine et accessoires,Piscine et accessoires
1601,1128258865,192,0.42515537,2585,Linge de maison,Outillage de jardin
1602,1117903902,2705,0.8219189,2705,Livres neufs,Livres neufs
1603,978895236,118,0.48551905,1280,Jeux de rôle et figurines,Catégorie 1280
1604,1312831492,206,0.96973926,1560,Décoration,Catégorie 1560
