original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name,true_category_name
5827,259470624,1160,0.80223425,1160,Catégorie 1160,Catégorie 1160
5828,1191466220,1560,0.97463487,1560,Catégorie 1560,Catégorie 1560
5829,1319527474,2582,0.31025384,2060,Mobilier et accessoires de jardin,Catégorie 2060
5830,1126083632,1302,0.42725468,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
5831,1088182671,1160,0.9840054,1160,Catégorie 1160,Catégorie 1160
5832,1277669036,2060,0.98671423,2060,Catégorie 2060,Catégorie 2060
5833,1318078333,1280,0.43785681,1280,Catégorie 1280,Catégorie 1280
5834,1192476707,1320,0.72771711,1320,Catégorie 1320,Catégorie 1320
5835,1317483998,2060,0.95213743,2060,Catégorie 2060,Catégorie 2060
5836,870912892,10,0.19698846,2280,Catégorie 10,Catégorie 2280
5837,1155627667,2905,0.99999978,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
5838,1158664509,2583,0.98778644,2583,Piscine et accessoires,Piscine et accessoires
5839,1325110763,50,0.88037153,50,Catégorie 50,Catégorie 50
5840,1308903138,2705,0.94139282,2705,Livres neufs,Livres neufs
5841,1094127811,1140,0.94094859,50,Catégorie 1140,Catégorie 50
5842,1230347905,10,0.95362601,10,Catégorie 10,Catégorie 10
5843,982251342,1140,0.89225611,1140,Catégorie 1140,Catégorie 1140
5844,1010147324,2522,0.86005327,2522,Fournitures papeterie,Fournitures papeterie
5845,1181920847,1160,0.99535545,1160,Catégorie 1160,Catégorie 1160
5846,1243382427,2585,0.97714725,2585,Outillage de jardin,Outillage de jardin
5847,856118454,1160,0.99330451,1281,Catégorie 1160,Jeux enfant
5848,869957251,10,0.1818934,2280,Catégorie 10,Catégorie 2280
5849,1239940313,2403,0.45848474,1320,Lots livres et magazines,Catégorie 1320
5850,1215260405,2462,0.92465266,1140,Console et Jeux vidéos occasion,Catégorie 1140
5851,1316832440,2060,0.82564849,2060,Catégorie 2060,Catégorie 2060
5852,1218148130,10,0.27489193,2403,Catégorie 10,Lots livres et magazines
5853,1238880643,1560,0.97160777,1560,Catégorie 1560,Catégorie 1560
5854,1256968972,2522,0.72639497,2522,Fournitures papeterie,Fournitures papeterie
5855,449506930,2280,0.92893549,2280,Catégorie 2280,Catégorie 2280
5856,1312669105,1560,0.40950467,2060,Catégorie 1560,Catégorie 2060
5857,926302214,10,0.18971095,2060,Catégorie 10,Catégorie 2060
5858,1295483823,1280,0.89638773,1280,Catégorie 1280,Catégorie 1280
5859,1089710624,1920,0.71683457,1920,Catégorie 1920,Catégorie 1920
5860,1283024319,2582,0.56607906,1560,Mobilier et accessoires de jardin,Catégorie 1560
5861,1220226907,1281,0.9378005,1280,Jeux enfant,Catégorie 1280
5862,1292470962,1560,0.98890949,1560,Catégorie 1560,Catégorie 1560
5863,1009577864,2220,0.99930364,2220,Catégorie 2220,Catégorie 2220
5864,1267115071,1280,0.88509616,1280,Catégorie 1280,Catégorie 1280
5865,1308929040,2522,0.99949872,2522,Fournitures papeterie,Fournitures papeterie
5866,1289770791,1920,0.99640439,1920,Catégorie 1920,Catégorie 1920
5867,1104869186,2403,0.42624547,2403,Lots livres et magazines,Lots livres et magazines
5868,1218169694,40,0.66440954,40,Catégorie 40,Catégorie 40
5869,1304032715,2522,0.99777071,2522,Fournitures papeterie,Fournitures papeterie
5870,1178080463,1320,0.98873594,1320,Catégorie 1320,Catégorie 1320
5871,985256292,1280,0.95202401,1280,Catégorie 1280,Catégorie 1280
5872,1204201913,1281,0.98110656,1281,Jeux enfant,Jeux enfant
5873,955658922,40,0.99379122,40,Catégorie 40,Catégorie 40
5874,1316899705,2060,0.95839284,2060,Catégorie 2060,Catégorie 2060
5875,1262732650,2583,0.99985181,2583,Piscine et accessoires,Piscine et accessoires
5876,977707009,2705,0.92684344,2705,Livres neufs,Livres neufs
5877,964768692,1320,0.54417766,1280,Catégorie 1320,Catégorie 1280
5878,1080009213,2280,0.64462572,2280,Catégorie 2280,Catégorie 2280
5879,1243234837,2583,0.99999983,2583,Piscine et accessoires,Piscine et accessoires
5880,941251791,2522,0.98967165,2522,Fournitures papeterie,Fournitures papeterie
5881,1304066120,2522,0.99648431,2522,Fournitures papeterie,Fournitures papeterie
5882,1276798731,2060,0.85560297,2060,Catégorie 2060,Catégorie 2060
5883,1290002115,1920,0.87501893,1920,Catégorie 1920,Catégorie 1920
5884,1276371262,1920,0.98294691,1920,Catégorie 1920,Catégorie 1920
5885,1282706378,1300,0.99687349,1300,Catégorie 1300,Catégorie 1300
5886,1304919816,10,0.5267196,10,Catégorie 10,Catégorie 10
5887,1313418838,1300,0.97596933,1300,Catégorie 1300,Catégorie 1300
5888,1322095274,2585,0.4887518,2585,Outillage de jardin,Outillage de jardin
5889,1102141236,1280,0.41399518,1280,Catégorie 1280,Catégorie 1280
5890,1125638669,2583,0.91062438,2583,Piscine et accessoires,Piscine et accessoires
5891,933242776,40,0.96799267,40,Catégorie 40,Catégorie 40
5892,863894334,2280,0.56363433,2280,Catégorie 2280,Catégorie 2280
5893,1143342756,2585,0.95416823,2585,Outillage de jardin,Outillage de jardin
5894,1158796630,2582,0.67383132,1302,Mobilier et accessoires de jardin,Jeux et accessoires de plein air
5895,1064116487,2583,0.99514989,2583,Piscine et accessoires,Piscine et accessoires
5896,1254966645,1280,0.43561957,1280,Catégorie 1280,Catégorie 1280
5897,1249535831,2583,0.99985663,2583,Piscine et accessoires,Piscine et accessoires
5898,1266791936,2585,0.9023622,2585,Outillage de jardin,Outillage de jardin
5899,1205397078,2522,0.99905431,2522,Fournitures papeterie,Fournitures papeterie
5900,1106128916,10,0.46452056,10,Catégorie 10,Catégorie 10
5901,821756394,2280,0.91548483,2280,Catégorie 2280,Catégorie 2280
5902,1273124445,1920,0.99533088,1920,Catégorie 1920,Catégorie 1920
5903,1240552203,2060,0.87184774,2060,Catégorie 2060,Catégorie 2060
5904,1253159957,2585,0.99792926,2585,Outillage de jardin,Outillage de jardin
5905,1301730470,1281,0.70007047,1280,Jeux enfant,Catégorie 1280
5906,1135683730,1160,0.9999914,1160,Catégorie 1160,Catégorie 1160
5907,1316996609,50,0.99286191,50,Catégorie 50,Catégorie 50
5908,1156626755,2705,0.69972793,2905,Livres neufs,Jeux PC en téléchargement
5909,1253439715,1320,0.68822589,1320,Catégorie 1320,Catégorie 1320
5910,1188462904,2583,0.99742964,2583,Piscine et accessoires,Piscine et accessoires
5911,1030543287,2403,0.62454709,2403,Lots livres et magazines,Lots livres et magazines
5912,1283526234,2582,0.77601527,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
5913,1275242193,1920,0.99417811,1920,Catégorie 1920,Catégorie 1920
5914,1263283532,2060,0.96266471,2060,Catégorie 2060,Catégorie 2060
5915,1318625343,1280,0.88747177,1280,Catégorie 1280,Catégorie 1280
5916,1269898844,1302,0.61716751,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
5917,1215540594,2403,0.50195835,2403,Lots livres et magazines,Lots livres et magazines
5918,1121502909,2582,0.49316148,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
5919,1256431418,1300,0.66029002,1300,Catégorie 1300,Catégorie 1300
5920,1264199067,10,0.56642135,2705,Catégorie 10,Livres neufs
5921,1214256485,1940,0.99215941,1940,Catégorie 1940,Catégorie 1940
5922,1022794774,2522,0.92875111,2522,Fournitures papeterie,Fournitures papeterie
5923,1074296460,1140,0.40834652,1300,Catégorie 1140,Catégorie 1300
5924,1131229367,1180,0.98331442,1180,Catégorie 1180,Catégorie 1180
5925,1226405842,2583,0.99999958,2583,Piscine et accessoires,Piscine et accessoires
5926,1301450174,1560,0.7737774,1560,Catégorie 1560,Catégorie 1560
5927,1055749565,2280,0.40184889,2705,Catégorie 2280,Livres neufs
5928,862038679,1280,0.49280255,1320,Catégorie 1280,Catégorie 1320
5929,1298359613,1281,0.81032768,1280,Jeux enfant,Catégorie 1280
5930,1260611192,2583,0.99991567,2583,Piscine et accessoires,Piscine et accessoires
5931,1225886283,2583,0.99994901,2583,Piscine et accessoires,Piscine et accessoires
5932,1158045665,2705,0.99124155,2705,Livres neufs,Livres neufs
5933,1264211853,1560,0.97038753,1560,Catégorie 1560,Catégorie 1560
5934,1237107686,1560,0.98283041,1560,Catégorie 1560,Catégorie 1560
5935,1104501971,10,0.17372472,2403,Catégorie 10,Lots livres et magazines
5936,961787749,40,0.40998473,40,Catégorie 40,Catégorie 40
5937,1051074170,10,0.38845762,2522,Catégorie 10,Fournitures papeterie
5938,1300460484,1920,0.99456797,1920,Catégorie 1920,Catégorie 1920
5939,1265221823,2583,0.99852228,2583,Piscine et accessoires,Piscine et accessoires
5940,1250126281,50,0.77318134,50,Catégorie 50,Catégorie 50
5941,1256779103,1920,0.44270068,1560,Catégorie 1920,Catégorie 1560
5942,1252627555,2583,0.99999185,2583,Piscine et accessoires,Piscine et accessoires
5943,1252796856,2583,0.99939092,2583,Piscine et accessoires,Piscine et accessoires
5944,1266344752,2583,0.99761529,2583,Piscine et accessoires,Piscine et accessoires
5945,927858843,10,0.24247759,2280,Catégorie 10,Catégorie 2280
5946,1064720273,1281,0.65792966,1281,Jeux enfant,Jeux enfant
5947,1092217439,10,0.34076151,2705,Catégorie 10,Livres neufs
5948,1271581975,1300,0.92877733,1300,Catégorie 1300,Catégorie 1300
5949,401802630,2280,0.62888217,2280,Catégorie 2280,Catégorie 2280
5950,1131050699,1560,0.88961553,1560,Catégorie 1560,Catégorie 1560
5951,847967547,40,0.21397388,2060,Catégorie 40,Catégorie 2060
5952,1306809207,2522,0.99945326,2522,Fournitures papeterie,Fournitures papeterie
5953,1282285627,1940,0.99965415,1940,Catégorie 1940,Catégorie 1940
5954,1172791562,2583,0.99948154,2583,Piscine et accessoires,Piscine et accessoires
5955,1101786371,40,0.56586477,50,Catégorie 40,Catégorie 50
5956,1116798284,2403,0.84993456,2403,Lots livres et magazines,Lots livres et magazines
5957,1118850691,1160,0.95843992,1160,Catégorie 1160,Catégorie 1160
5958,1162886623,2583,0.99667083,2583,Piscine et accessoires,Piscine et accessoires
5959,987655945,1140,0.89358473,1140,Catégorie 1140,Catégorie 1140
5960,1250268180,2583,0.99999864,2583,Piscine et accessoires,Piscine et accessoires
5961,1094847387,1301,0.97250192,1301,Lingerie enfant et jeu de bar,Lingerie enfant et jeu de bar
5962,987657905,1140,0.99561041,1140,Catégorie 1140,Catégorie 1140
5963,1267330569,1560,0.6074617,1560,Catégorie 1560,Catégorie 1560
5964,1290908693,2403,0.99853195,2403,Lots livres et magazines,Lots livres et magazines
5965,1270215811,1560,0.99727242,1560,Catégorie 1560,Catégorie 1560
5966,1241664077,2522,0.97090292,2522,Fournitures papeterie,Fournitures papeterie
5967,1323995187,1302,0.99490589,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
5968,1250921141,1300,0.96368738,1300,Catégorie 1300,Catégorie 1300
5969,1190258200,2583,0.99489866,2583,Piscine et accessoires,Piscine et accessoires
5970,1283047843,1920,0.97349157,1920,Catégorie 1920,Catégorie 1920
5971,1275072293,1920,0.96464669,1920,Catégorie 1920,Catégorie 1920
5972,1075585175,10,0.35257317,2705,Catégorie 10,Livres neufs
5973,1027288864,2280,0.99879219,2280,Catégorie 2280,Catégorie 2280
5974,1146410439,1140,0.35869351,1280,Catégorie 1140,Catégorie 1280
5975,1305530052,1140,0.43674887,1300,Catégorie 1140,Catégorie 1300
5976,1310894113,2280,0.6536679,10,Catégorie 2280,Catégorie 10
5977,1283430301,2705,0.57210655,10,Livres neufs,Catégorie 10
5978,1182182057,1320,0.48633778,2522,Catégorie 1320,Fournitures papeterie
5979,1298959372,1280,0.38048521,1280,Catégorie 1280,Catégorie 1280
5980,1296515156,1140,0.25566624,1300,Catégorie 1140,Catégorie 1300
5981,1289818389,1300,0.9993818,1300,Catégorie 1300,Catégorie 1300
5982,1313464754,1300,0.96247701,1300,Catégorie 1300,Catégorie 1300
5983,862931906,2280,0.7452491,2280,Catégorie 2280,Catégorie 2280
5984,1142529820,2403,0.76561067,2403,Lots livres et magazines,Lots livres et magazines
5985,1280706992,1281,0.54373089,1281,Jeux enfant,Jeux enfant
5986,1246289845,1920,0.98832152,1920,Catégorie 1920,Catégorie 1920
5987,1301419137,1560,0.82379121,1560,Catégorie 1560,Catégorie 1560
5988,1240729633,1300,0.98172835,1300,Catégorie 1300,Catégorie 1300
5989,885215749,1281,0.39519913,1280,Jeux enfant,Catégorie 1280
5990,1228498643,2403,0.69063655,2403,Lots livres et magazines,Lots livres et magazines
5991,1294108602,1300,0.75876501,1300,Catégorie 1300,Catégorie 1300
5992,1177151781,1320,0.61556059,1320,Catégorie 1320,Catégorie 1320
5993,933254085,40,0.97640997,40,Catégorie 40,Catégorie 40
5994,1262912108,1920,0.97469038,1920,Catégorie 1920,Catégorie 1920
5995,1158120617,2583,0.98801378,2583,Piscine et accessoires,Piscine et accessoires
5996,1283724389,2582,0.69351688,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
5997,1201835289,40,0.36808817,1281,Catégorie 40,Jeux enfant
5998,1062320935,2705,0.92851616,2705,Livres neufs,Livres neufs
5999,1322959280,1920,0.99237809,1920,Catégorie 1920,Catégorie 1920
6000,1191424564,2583,0.97774151,2583,Piscine et accessoires,Piscine et accessoires
6001,1027161958,2280,0.61859522,2280,Catégorie 2280,Catégorie 2280
6002,1310223612,2583,0.9502917,2583,Piscine et accessoires,Piscine et accessoires
6003,985493442,2583,0.99097168,2583,Piscine et accessoires,Piscine et accessoires
6004,987088642,2522,0.99262075,2522,Fournitures papeterie,Fournitures papeterie
6005,1038020440,1560,0.81748029,1560,Catégorie 1560,Catégorie 1560
6006,1141167893,2522,0.99500999,2522,Fournitures papeterie,Fournitures papeterie
6007,1167764981,1920,0.95622345,1920,Catégorie 1920,Catégorie 1920
6008,1262970409,1560,0.84720589,1560,Catégorie 1560,Catégorie 1560
6009,1131862844,1160,0.99842747,1160,Catégorie 1160,Catégorie 1160
6010,892247180,40,0.88429647,40,Catégorie 40,Catégorie 40
6011,1241115431,2705,0.45669073,10,Livres neufs,Catégorie 10
6012,1154744423,2705,0.40812393,2705,Livres neufs,Livres neufs
6013,1283595122,1320,0.99107344,1320,Catégorie 1320,Catégorie 1320
6014,1243659657,2583,0.99838961,2583,Piscine et accessoires,Piscine et accessoires
6015,1321438389,2583,0.988552,2583,Piscine et accessoires,Piscine et accessoires
6016,1243659645,2583,0.99868684,2583,Piscine et accessoires,Piscine et accessoires
6017,995098266,2583,0.99947705,2583,Piscine et accessoires,Piscine et accessoires
6018,975604153,1140,0.76875242,1140,Catégorie 1140,Catégorie 1140
6019,1196608399,40,0.97668075,40,Catégorie 40,Catégorie 40
6020,1260263806,1300,0.65451445,1300,Catégorie 1300,Catégorie 1300
6021,1276358662,1300,0.83274581,1300,Catégorie 1300,Catégorie 1300
6022,987958009,2522,0.99969355,2522,Fournitures papeterie,Fournitures papeterie
6023,1217414900,2583,0.99992218,2583,Piscine et accessoires,Piscine et accessoires
6024,1215369761,10,0.35036961,1280,Catégorie 10,Catégorie 1280
6025,1144775529,50,0.85663107,50,Catégorie 50,Catégorie 50
6026,1078972022,2583,0.95104287,2583,Piscine et accessoires,Piscine et accessoires
6027,703212231,2403,0.55198639,2280,Lots livres et magazines,Catégorie 2280
6028,1174585894,2583,0.97035623,2583,Piscine et accessoires,Piscine et accessoires
6029,1026852328,2280,0.68337909,2280,Catégorie 2280,Catégorie 2280
6030,1299193972,2060,0.99160254,2060,Catégorie 2060,Catégorie 2060
6031,1146384071,1302,0.99311835,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
6032,835535801,10,0.30547995,1300,Catégorie 10,Catégorie 1300
6033,1045675763,2403,0.97104079,2403,Lots livres et magazines,Lots livres et magazines
6034,1305167982,2522,0.99820515,2522,Fournitures papeterie,Fournitures papeterie
6035,1232356787,2583,0.99958768,2583,Piscine et accessoires,Piscine et accessoires
6036,1309033901,2705,0.79626683,2705,Livres neufs,Livres neufs
6037,1283555969,10,0.36864878,10,Catégorie 10,Catégorie 10
6038,250142237,1160,0.97942358,1160,Catégorie 1160,Catégorie 1160
6039,1148104921,1140,0.99137161,1140,Catégorie 1140,Catégorie 1140
6040,1163883092,2522,0.99422717,2522,Fournitures papeterie,Fournitures papeterie
6041,1229571876,2462,0.96107955,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
6042,1280711088,1280,0.71033244,1281,Catégorie 1280,Jeux enfant
6043,1066935396,2403,0.97646399,2403,Lots livres et magazines,Lots livres et magazines
6044,1020397091,40,0.41226882,1280,Catégorie 40,Catégorie 1280
6045,1116593675,2522,0.98183365,2522,Fournitures papeterie,Fournitures papeterie
6046,1269011071,1320,0.7965715,2060,Catégorie 1320,Catégorie 2060
6047,1258886088,1920,0.98431763,1920,Catégorie 1920,Catégorie 1920
6048,1136424429,2705,0.97647149,2705,Livres neufs,Livres neufs
6049,1127172070,1140,0.63622713,2280,Catégorie 1140,Catégorie 2280
6050,1048112555,2522,0.99911267,2522,Fournitures papeterie,Fournitures papeterie
6051,1095855146,1140,0.91899896,1140,Catégorie 1140,Catégorie 1140
6052,1241394754,40,0.66057992,40,Catégorie 40,Catégorie 40
6053,947080313,1160,0.99995424,1160,Catégorie 1160,Catégorie 1160
6054,1261393133,1301,0.99968128,1301,Lingerie enfant et jeu de bar,Lingerie enfant et jeu de bar
6055,868076082,2280,0.80616105,2280,Catégorie 2280,Catégorie 2280
6056,1293733178,2060,0.37388632,2522,Catégorie 2060,Fournitures papeterie
6057,1258417661,1280,0.51394039,1280,Catégorie 1280,Catégorie 1280
6058,1313484815,1560,0.90444409,1560,Catégorie 1560,Catégorie 1560
6059,1299051707,2583,0.99814672,2583,Piscine et accessoires,Piscine et accessoires
6060,1324108838,2220,0.99934123,2220,Catégorie 2220,Catégorie 2220
6061,1310370340,50,0.9516684,50,Catégorie 50,Catégorie 50
6062,926827474,1160,0.96310803,1160,Catégorie 1160,Catégorie 1160
6063,1032459037,2522,0.99754627,2522,Fournitures papeterie,Fournitures papeterie
6064,1292122902,2582,0.66603894,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
6065,1275467695,1281,0.91175733,1281,Jeux enfant,Jeux enfant
6066,1110077757,1300,0.69185707,1300,Catégorie 1300,Catégorie 1300
6067,869255403,10,0.15517725,2280,Catégorie 10,Catégorie 2280
6068,1307386409,2522,0.95005802,2522,Fournitures papeterie,Fournitures papeterie
6069,1176999517,2462,0.98787005,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
6070,1301076960,2060,0.96065532,2060,Catégorie 2060,Catégorie 2060
6071,1268449527,1300,0.99900995,1300,Catégorie 1300,Catégorie 1300
6072,1310876825,40,0.91162561,50,Catégorie 40,Catégorie 50
6073,1088422995,2583,0.95515261,1281,Piscine et accessoires,Jeux enfant
6074,1250260546,1300,0.98259006,1300,Catégorie 1300,Catégorie 1300
6075,1158796677,1302,0.99661606,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
6076,1261430611,1301,0.99990343,1301,Lingerie enfant et jeu de bar,Lingerie enfant et jeu de bar
